BORO,BLOCK,FROM_LOT,TO_LOT,FILING YEAR,REGULATED,UNREGULATED,OFFICE,OWNER/RELATED SPACE,GOV. RENTAL SUBSIDIES,TOTAL INCOME FROM REAL ESTATE,TOTAL EXPENSES,AMORTIZED LEASE AND TENANT IMP. COSTS,REPAIRS AND MAINT.,tract_10
1,00196,0022,,2021,,,1028681.0,,,1853762.0,846353.0,191750.0,84981.0,
1,00196,0003,,2021,,,,,,877536.0,167958.0,137284.0,125695.0,
1,00196,0005,,2021,,,3855031.0,,,3855031.0,2491570.0,1992338.0,143890.0,
1,00197,1002,1003,2021,,,,,,449800.0,49143.0,5000.0,5824.0,
1,00197,0024,,2021,,,120981.0,,,244749.0,29380.0,1800.0,1524.0,
1,00197,0026,,2021,,,271331.0,,,875461.0,104453.0,6475.0,19299.0,
1,00197,0007,,2021,,,654687.0,,,702687.0,343026.0,1146.0,4973.0,
1,00198,0027,,2021,,,,,,498274.0,122248.0,,5684.0,
1,00198,0029,,2021,,,181941.0,,,192643.0,52392.0,,2123.0,
1,00198,0030,,2021,,,574444.0,,,1645215.0,715205.0,56013.0,207954.0,
1,00199,0018,,2021,58489.0,18000.0,,,,76489.0,161644.0,,2263.0,
1,00199,0027,,2021,,,40800.0,,,96075.0,50818.0,,19400.0,
1,00199,0003,,2021,156109.0,492844.0,,,,780329.0,694391.0,139708.0,103748.0,
1,00199,0034,,2021,328712.0,471151.0,,,,939600.0,317968.0,42851.0,34946.0,
1,00199,0006,,2021,,,,,,120000.0,67820.0,,1760.0,
1,00020,0001,,2021,,,5858716.0,,,7367788.0,8375680.0,1685357.0,1387191.0,
1,00020,0016,,2021,,,12687261.0,,,13909125.0,8947480.0,4023956.0,129218.0,
1,00020,0004,,2021,,,14286525.0,,,17570213.0,6271005.0,1136967.0,589883.0,
1,00020,0009,,2021,,,13669526.0,436659.0,,15681724.0,6290969.0,1191852.0,659640.0,
1,00200,1101,1101,2021,,,,,,3275323.0,330936.0,,262207.0,
1,00200,0016,,2021,,,431180.0,,,784865.0,249213.0,31180.0,57558.0,
1,00200,0019,,2021,39320.0,,,,,182341.0,90346.0,,2515.0,
1,00200,0020,,2021,40858.0,112010.0,,,,326744.0,142085.0,,11383.0,
1,00200,0021,,2021,,,,,,194819.0,98646.0,,762.0,
1,00200,0022,,2021,18687.0,,,,,286622.0,144699.0,,9015.0,
1,00200,0024,,2021,193272.0,72217.0,,,,425644.0,129436.0,8937.0,15750.0,
1,00200,0027,,2021,125762.0,93060.0,,,,256155.0,198971.0,,96100.0,
1,00200,0028,,2021,12546.0,57750.0,,,,116311.0,127902.0,,2213.0,
1,00200,0029,,2021,131441.0,,,,,143879.0,183393.0,16179.0,2644.0,
1,00200,0030,,2021,44223.0,34000.0,,,,78223.0,91020.0,,4059.0,
1,00200,0031,,2021,39304.0,144400.0,,,,242236.0,132658.0,,11631.0,
1,00200,0032,,2021,,34800.0,,12000.0,,106800.0,63936.0,,7261.0,
1,00200,0005,,2021,178430.0,,,,,178430.0,111837.0,,32785.0,
1,00200,0006,,2021,,,,,,528097.0,217799.0,15475.0,37273.0,
1,00201,0001,,2021,377567.0,,,,,588259.0,573118.0,,68118.0,
1,00201,0013,,2021,,,,,,2771619.0,77859.0,,4602.0,
1,00201,0014,,2021,,346115.0,,,,1256898.0,357274.0,25474.0,67565.0,
1,00201,0018,,2021,,,964005.0,,,5605270.0,883851.0,175949.0,158535.0,
1,00201,0026,,2021,,,100045.0,,,104441.0,24875.0,,2178.0,
1,00201,0029,,2021,150105.0,,,,,216105.0,127743.0,,13955.0,
1,00201,0033,,2021,142715.0,37886.0,,192000.0,,437440.0,164152.0,13455.0,56826.0,
1,00201,0006,,2021,,5400.0,,,,33517.0,98559.0,,11858.0,
1,00201,0007,,2021,65234.0,,,,,185694.0,159321.0,,83900.0,
1,00201,0008,,2021,100295.0,,,13440.0,,308620.0,113385.0,2417.0,21060.0,
1,00202,1001,1001,2021,,,,,,2581808.0,433792.0,,,
1,00202,0011,,2021,,,67409.0,,,148037.0,38742.0,13989.0,136.0,
1,00202,0025,,2021,,,,,,1206715.0,947667.0,,491903.0,
1,00202,0028,,2021,,38880.0,,,,215226.0,22177.0,,3600.0,
1,00202,0030,,2021,,,39000.0,,,139000.0,9724.0,,,
1,00203,0015,,2021,457277.0,,,,,803687.0,539417.0,,14214.0,
1,00203,0017,,2021,,,,,,1946759.0,684937.0,,51330.0,
1,00203,0002,,2021,,,,,,3061438.0,461859.0,159028.0,29707.0,
1,00203,0020,,2021,,,159428.0,,,303248.0,105169.0,,25030.0,
1,00203,0021,,2021,,,724314.0,,,1110531.0,329638.0,18510.0,45755.0,
1,00203,0023,,2021,,,340730.0,,,340730.0,45353.0,,4119.0,
1,00203,0024,,2021,,,80833.0,,,90974.0,214447.0,6739.0,63553.0,
1,00203,0025,,2021,,,148440.0,,,991069.0,269030.0,14682.0,19894.0,
1,00203,0026,,2021,,,510263.0,,,2324894.0,650822.0,44047.0,46669.0,
1,00203,0031,,2021,,,416144.0,,,3206884.0,565637.0,,77285.0,
1,00203,0005,,2021,,,,,,799583.0,84571.0,56851.0,,
1,00204,1002,1002,2021,,,,,,414048.0,201389.0,,283.0,
1,00204,0022,,2021,,,391408.0,,,721125.0,251143.0,6856.0,20415.0,
1,00204,0024,,2021,,,1292206.0,,,1946846.0,1070197.0,405823.0,97962.0,
1,00204,0027,,2021,,,354100.0,,,685496.0,358419.0,91990.0,31628.0,
1,00204,0029,,2021,,,121241.0,,,453119.0,133373.0,,39330.0,
1,00204,0031,,2021,,,51960.0,,,194193.0,57160.0,,16856.0,
1,00204,0034,,2021,,,886026.0,,,2003905.0,734570.0,223999.0,269825.0,
1,00204,0035,,2021,,,886026.0,,,2003905.0,734570.0,223999.0,269825.0,
1,00205,1001,1001,2021,,,,,,136812.0,56302.0,,20602.0,
1,00205,1002,1002,2021,,,71600.0,,,71600.0,62655.0,,8103.0,
1,00205,1004,1004,2021,,,,,,69600.0,25672.0,,2500.0,
1,00205,1007,1007,2021,,,,,,66000.0,26178.0,,2500.0,
1,00205,0018,,2021,108625.0,236521.0,,,,424733.0,110837.0,,19636.0,
1,00205,0019,,2021,70692.0,230712.0,,60000.0,,411382.0,90600.0,,3000.0,
1,00205,0002,,2021,,,232454.0,,,845073.0,166360.0,,18225.0,
1,00205,0030,,2021,,,1407783.0,,,3075251.0,1401929.0,,216714.0,
1,00205,0004,,2021,28690.0,311028.0,,,,493318.0,280148.0,,42157.0,
1,00205,0006,,2021,,299686.0,,,,374608.0,131188.0,,8217.0,
1,00205,0007,,2021,,299686.0,,,,374608.0,131188.0,,8217.0,
1,00206,1101,1101,2021,,,,,,154013.0,29321.0,,,
1,00206,0012,,2021,72732.0,118080.0,,,,214812.0,76244.0,,8500.0,
1,00206,0022,,2021,,421003.0,,,,424515.0,115398.0,17967.0,5441.0,
1,00206,0024,,2021,961965.0,,,,,961965.0,138102.0,49193.0,850.0,
1,00206,0028,,2021,,,8249.0,,,195092.0,144490.0,11649.0,83218.0,
1,00206,0029,,2021,,,66275.0,,,234100.0,84469.0,,8266.0,
1,00206,0031,,2021,,,,,,96000.0,27334.0,,6234.0,
1,00206,0034,,2021,,,,,,,128288.0,,,
1,00207,0001,,2021,,,1241219.0,,,4817972.0,1290240.0,,248582.0,
1,00207,0020,,2021,,,1762828.0,,,4216314.0,887114.0,,170340.0,
1,00208,1001,1001,2021,,,,,,22500.0,59376.0,,41577.0,
1,00208,0019,,2021,,,325662.0,,,1959750.0,806329.0,,112738.0,
1,00209,1001,1001,2021,,,,,,,36775.0,,985.0,
1,00209,1002,1003,2021,,,154000.0,,,154000.0,77930.0,,18520.0,
1,00209,0012,,2021,,,,,,147533.0,130913.0,59946.0,16099.0,
1,00209,0021,,2021,,,,,,,49253.0,,3870.0,
1,00209,0025,,2021,,,316703.0,,,624683.0,98006.0,,30146.0,
1,00209,0026,,2021,,,,,,231561.0,83026.0,2175.0,14045.0,
1,00209,0032,,2021,,,,,,320003.0,173855.0,,77526.0,
1,00209,0033,,2021,,,225056.0,,,250680.0,180388.0,10766.0,67913.0,
1,00209,0034,,2021,,,907894.0,,,1076639.0,326125.0,69140.0,64372.0,
1,00209,0035,,2021,,,500436.0,,,533106.0,305092.0,51291.0,35976.0,
1,00209,0005,,2021,,,1402103.0,,,2554341.0,537579.0,365354.0,1100.0,
1,00209,0007,,2021,2711.0,76580.0,,,,99291.0,58936.0,,9023.0,
1,00209,0008,,2021,,,,,,90000.0,59376.0,7500.0,11244.0,
1,00021,0001,,2021,,,24405982.0,,,26253234.0,18270892.0,8198208.0,2248576.0,
1,00021,0006,,2021,505234.0,8744436.0,,,,10083678.0,3034380.0,88660.0,329066.0,
1,00210,1002,1002,2021,,,,,,215983.0,111686.0,,26700.0,
1,00210,0017,,2021,,,,,,52464.0,37897.0,,6508.0,
1,00210,0018,,2021,,554058.0,,,,659078.0,259398.0,23878.0,93186.0,
1,00210,0019,,2021,,110367.0,32250.0,,,157617.0,194911.0,,43343.0,
1,00210,0021,,2021,,,25000.0,,,2271989.0,339580.0,7395.0,52058.0,
1,00210,0007,,2021,,346586.0,,,,356086.0,318141.0,15545.0,113199.0,
1,00211,0018,,2021,,,,,,342529.0,118739.0,,,
1,00211,0024,,2021,,,,,,228353.0,82054.0,,,
1,00211,0027,,2021,,,,,,40250.0,80582.0,,,
1,00211,0028,,2021,,,,,,216799.0,140160.0,,1350.0,
1,00212,1101,1101,2021,,,,,,241635.0,162498.0,5339.0,,
1,00212,1201,1201,2021,,,,,,539136.0,451348.0,,,
1,00214,0001,,2021,,,2520000.0,,,2520000.0,137200.0,,100000.0,
1,00214,0002,,2021,82129.0,38610.0,,,,290779.0,309317.0,,24669.0,
1,00214,0026,,2021,52227.0,,,,,98227.0,121434.0,,9199.0,
1,00215,1103,1103,2021,,,,,,217459.0,40984.0,,18615.0,
1,00215,1203,1203,2021,,,,,,70000.0,45901.0,,4200.0,
1,00217,1101,1101,2021,,,295000.0,,,543134.0,292085.0,,,
1,00217,1434,1434,2021,,,,,,472118.0,161083.0,141087.0,533.0,
1,00218,1170,1170,2021,,,213031.0,,,213031.0,36756.0,,28518.0,
1,00237,1001,1001,2021,,,,,,388662.0,172547.0,,,
1,00218,0024,,2021,6000.0,,,,,47371.0,144203.0,,2790.0,
1,00219,1002,1003,2021,,,,,,392000.0,87924.0,,27779.0,
1,00219,0021,,2021,84000.0,345000.0,,,,673780.0,203049.0,26556.0,45019.0,
1,00022,0017,,2021,,,3253567.0,,,5122052.0,2318602.0,317530.0,367399.0,
1,00022,0020,,2021,,,11328724.0,,,16673688.0,6138650.0,1111830.0,612692.0,
1,00022,0024,,2021,,,8512728.0,5293082.0,,16417394.0,7244103.0,473600.0,741623.0,
1,00022,0028,,2021,,,4189000.0,8783635.0,,13328823.0,,80233.0,1294849.0,
1,00220,0027,,2021,,998346.0,,,,998822.0,552419.0,,189958.0,
1,00220,0031,,2021,,,1773515.0,,,2322931.0,1480972.0,26331.0,236116.0,
1,00221,0030,,2021,,,16668237.0,,,21313382.0,7956899.0,1907245.0,428070.0,
1,00221,0035,,2021,,,1956164.0,,,2697616.0,851814.0,129354.0,107359.0,
1,00223,0013,,2021,,3439030.0,,,,3745095.0,2658171.0,,219221.0,
1,00223,0025,,2021,13301.0,,,,,13301.0,65769.0,,5039.0,
1,00223,0026,,2021,,,127032.0,,,127032.0,138821.0,,7409.0,
1,00223,0027,,2021,64382.0,138193.0,,,,216483.0,222748.0,,59239.0,
1,00223,0029,,2021,10625.0,,,,,10625.0,223518.0,,93486.0,
1,00223,0035,,2021,,,19000.0,,,19000.0,357975.0,,77093.0,
1,00224,0001,,2021,3557651.0,,,,,4866181.0,691351.0,,52449.0,
1,00224,0029,,2021,15365.0,,,,,203454.0,43903.0,,5767.0,
1,00224,0030,,2021,,185600.0,,,,207600.0,134317.0,11000.0,16607.0,
1,00225,0008,,2021,,,13985833.0,,,18106793.0,6497629.0,1897309.0,315352.0,
1,00226,0001,,2021,,,52858165.0,67026.0,,63721138.0,22536860.0,7955927.0,1171874.0,
1,00227,0001,,2021,,146064.0,,,,378267.0,133821.0,,,
1,00227,0002,,2021,,218200.0,,,,363580.0,46463.0,7990.0,11917.0,
1,00227,0022,,2021,,,,,,780298.0,136735.0,44824.0,17925.0,
1,00227,0003,,2021,,167844.0,,,,313748.0,103010.0,,9898.0,
1,00227,0063,,2021,,,,,,65564.0,542982.0,,71326.0,
1,00227,0007,,2021,,,,,,321615.0,64663.0,,7100.0,
1,00228,0010,,2021,,437469.0,,,,831393.0,110725.0,7990.0,32873.0,
1,00228,1201,1201,2021,,,,,,297196.0,124085.0,15091.0,46152.0,
1,00228,0009,,2021,,116957.0,,,,116957.0,64713.0,,5423.0,
1,00229,0001,,2021,,1536442.0,,,,1536658.0,597722.0,108563.0,68825.0,
1,00229,0003,,2021,,,,,,315645.0,329640.0,,75957.0,
1,00229,0006,,2021,33684.0,302360.0,,,,336044.0,374711.0,,53994.0,
1,00023,0050,,2021,,12901869.0,,,,17965485.0,10005929.0,1719762.0,1162155.0,
1,00230,0001,,2021,,146300.0,,,,242300.0,59233.0,,31014.0,
1,00230,1401,1401,2021,,,,,,207804.0,140149.0,,43794.0,
1,00230,0002,,2021,,114543.0,,,,194543.0,72594.0,,37278.0,
1,00230,0020,,2021,11843.0,441450.0,38500.0,800075.0,,1292678.0,1465069.0,75179.0,106290.0,
1,00230,0037,,2021,47281.0,,238215.0,,,317918.0,75548.0,17999.0,10104.0,
1,00230,0004,,2021,,32028.0,,144000.0,,176028.0,49702.0,,28638.0,
1,00230,0042,,2021,166836.0,,48000.0,,,570625.0,391938.0,55630.0,47082.0,
1,00230,0045,,2021,,88000.0,,,,88000.0,54528.0,,27269.0,
1,00231,0010,,2021,,,488038.0,,,488038.0,127379.0,31820.0,41039.0,
1,00231,0026,,2021,,,558000.0,,,777000.0,545598.0,,234500.0,
1,00231,0030,,2021,,,931459.0,,,3900066.0,276966.0,114444.0,2033.0,
1,00231,0035,,2021,,,2954814.0,300982.0,,3635041.0,1064321.0,110441.0,56947.0,
1,00231,0036,,2021,,,777853.0,,,817853.0,335882.0,,217079.0,
1,00231,0037,,2021,,,468101.0,,,507242.0,188761.0,15882.0,25735.0,
1,00231,0040,,2021,,,413152.0,,,443152.0,246821.0,123379.0,63984.0,
1,00231,0005,,2021,1200.0,1203491.0,,,,2850289.0,675533.0,,187364.0,
1,00231,0008,,2021,,,,,,3166667.0,506096.0,291543.0,41874.0,
1,00232,0001,,2021,,,3393633.0,,,5159643.0,1086678.0,,76892.0,
1,00232,0010,,2021,,,,,,17500.0,138996.0,,26104.0,
1,00232,0011,,2021,,,,,,299040.0,330430.0,,123577.0,
4,00232,0018,,2021,1525069.0,,,,2910.0,1572784.0,758468.0,40365.0,122827.0,
1,00232,0003,,2021,,,,,,1886390.0,238405.0,37404.0,381.0,
1,00232,0008,,2021,,36600.0,384585.0,,,1621631.0,774521.0,196506.0,141844.0,
1,00233,0010,,2021,,,549019.0,,,549019.0,118963.0,,24250.0,
1,00233,0012,,2021,,,,,,227373.0,27994.0,,5250.0,
1,00233,0013,,2021,,,,,,198674.0,54220.0,11841.0,12844.0,
1,00233,0017,,2021,,,,,,,240285.0,,,
1,00233,0026,,2021,,,10301687.0,,,13955503.0,3002827.0,358773.0,595664.0,
1,00233,0030,,2021,,,4884522.0,,,4884522.0,1840060.0,,76562.0,
1,00233,0008,,2021,14403.0,,,,,402241.0,190780.0,28128.0,71745.0,
1,00233,0009,,2021,,,307476.0,,,403476.0,111960.0,,37587.0,
1,00234,1001,1002,2021,,,,,,17000.0,21426.0,,,
1,00234,0009,,2021,,,,,,110554.0,77616.0,,43688.0,
1,00235,0001,,2021,,,1170184.0,,,1544369.0,440430.0,,184644.0,
1,00235,0011,,2021,,213800.0,,,,213800.0,192981.0,,34753.0,
1,00235,0006,,2021,38469.0,79625.0,,,,281810.0,174818.0,,21890.0,
1,00236,1001,1001,2021,,,,,,130190.0,269606.0,,40459.0,
1,00236,1102,1102,2021,,935300.0,,,,935300.0,189431.0,,14896.0,
1,00236,0024,,2021,,370653.0,,,,370653.0,148733.0,9208.0,45258.0,
1,00237,1001,1001,2021,,,,,,388662.0,172547.0,,,
1,00237,0011,,2021,17933.0,505197.0,,,,529714.0,117776.0,423.0,6809.0,
1,00237,0012,,2021,426640.0,419260.0,,,,1131200.0,372015.0,,130662.0,
1,00237,0014,,2021,,,1161598.0,21600.0,,2035877.0,449178.0,27181.0,44721.0,
1,00237,0017,,2021,19782.0,739634.0,,,,1161464.0,390806.0,41671.0,34272.0,
1,00237,0025,,2021,62616.0,,,,,144167.0,70422.0,,12707.0,
1,00237,0027,,2021,43900.0,180904.0,,,,332804.0,55806.0,,3706.0,
1,00237,0033,,2021,202490.0,,,,,293853.0,104205.0,,14541.0,
1,00237,0036,,2021,123076.0,148770.0,,,,461810.0,134467.0,,21470.0,
1,00238,1001,1001,2021,,,,,,132132.0,54544.0,,,
1,00238,1002,1002,2021,,,,,,132132.0,55649.0,,,
1,00238,1201,1202,2021,,,,,,1754555.0,128733.0,,,
1,00238,0014,,2021,66660.0,337100.0,,,,742260.0,167142.0,10521.0,36664.0,
1,00238,0023,,2021,18300.0,411803.0,,,,430103.0,93490.0,2100.0,6742.0,
1,00238,0003,,2021,,,434694.0,340000.0,,774694.0,866989.0,,48009.0,
1,00238,0032,,2021,,,,,,44919.0,9552.0,407.0,,
1,00238,0036,,2021,30657.0,124019.0,,,,257659.0,77170.0,,9033.0,
1,00238,0004,,2021,170407.0,184931.0,,,,468675.0,465886.0,29752.0,49751.0,
1,00239,1001,1001,2021,,,,989151.0,,1449060.0,91497.0,,,
1,00239,0024,,2021,,,194999.0,,,295306.0,99696.0,,9141.0,
1,00239,0025,,2021,,,396000.0,,,396014.0,32170.0,,15064.0,
1,00239,0026,,2021,,,,60000.0,,60000.0,103122.0,,22960.0,
1,00239,0029,,2021,,,,,,301097.0,123355.0,,3000.0,
1,00239,0036,,2021,11034.0,,148800.0,,,399834.0,88036.0,500.0,12000.0,
1,00239,0009,,2021,,48000.0,,,,48000.0,71028.0,,2342.0,
1,00024,0001,,2021,,,36107528.0,,,42304236.0,16451169.0,3226489.0,3184857.0,
1,00024,1001,1001,2021,,,,,,252010.0,457862.0,,,
1,00024,0029,,2021,,,17190381.0,,,20347067.0,5341433.0,,441387.0,
1,00248,1001,1001,2021,,,,,,,,,1289.0,
1,00248,1003,1003,2021,2761141.0,,,,,2904266.0,1537755.0,,141187.0,
1,00248,0076,,2021,,,343595.0,,,446378.0,119028.0,,700.0,
1,00025,0001,,2021,,,14261886.0,,,16262521.0,10001160.0,2067423.0,1360462.0,
1,00025,0010,,2021,,,328496.0,,,1451454.0,443725.0,76848.0,42205.0,
1,00025,1722,1722,2021,,,,,,963542.0,224857.0,,,
1,00026,0021,,2021,,14807084.0,,,,17181382.0,5951738.0,19040.0,730960.0,
1,00267,0010,,2021,,,,,,827200.0,242637.0,,6668.0,
1,00267,0037,,2021,,3318902.0,,,,3331718.0,1611531.0,94370.0,342554.0,
1,00027,1201,1201,2021,,5708147.0,,,,6028487.0,2797742.0,,550153.0,
1,00027,1202,1202,2021,,,,,,103352.0,216042.0,,,
1,00027,1203,1203,2021,15660444.0,,,,,16416716.0,6573750.0,,1509357.0,
1,00027,0017,,2021,10197844.0,,163948.0,,,12871163.0,7257246.0,2395595.0,437229.0,
1,00027,0009,,2021,2932638.0,11080491.0,566313.0,,,17445585.0,9838483.0,3091319.0,647730.0,
1,00271,0037,,2021,32388.0,355336.0,,,,444090.0,130223.0,18995.0,11870.0,
1,00271,0039,,2021,205764.0,66226.0,,,,286551.0,211256.0,,43749.0,
1,00271,0040,,2021,,,,,,579830.0,75627.0,,,
1,00271,0045,,2021,275740.0,,,,,325170.0,175993.0,,21289.0,
1,00271,0047,,2021,210727.0,,,,,277067.0,141049.0,,19617.0,
1,00273,0019,,2021,76375.0,221186.0,,,,423952.0,215767.0,,77357.0,
1,00273,0020,,2021,13156.0,280269.0,,,,458725.0,197797.0,,37431.0,
1,00274,0001,,2021,,,56400.0,,,149424.0,125303.0,,17541.0,
1,00274,1101,1101,2021,,,,,,28955.0,15094.0,,9494.0,
1,00274,1102,1102,2021,,,,,,316291.0,51854.0,,,
1,00274,1103,1103,2021,,,,,,,12902.0,,,
1,00274,1201,1201,2021,,,,,,,14649.0,,,
1,00274,1202,1202,2021,,,,,,150000.0,101187.0,,,
1,00274,0014,,2021,131647.0,145906.0,,,,295995.0,220091.0,,19053.0,
1,00274,0003,,2021,376075.0,,,,,376075.0,154289.0,1916.0,17439.0,
1,00274,0038,,2021,338506.0,122413.0,,,2790.0,706998.0,512055.0,32253.0,68686.0,
1,00274,0004,,2021,282056.0,,,,,282056.0,115718.0,1437.0,13080.0,
1,00275,0001,,2021,262404.0,,,,,297492.0,126502.0,,28011.0,
1,00275,0020,,2021,366541.0,,,,,423541.0,268003.0,,43447.0,
1,00276,1103,1103,2021,230786.0,,,,,230786.0,92701.0,2077.0,46705.0,
1,00276,0024,,2021,,,,,,22500.0,6942.0,,6151.0,
1,00276,0030,,2021,,90366.0,,,,120158.0,82734.0,,31028.0,
1,00276,0031,,2021,143296.0,,,,,143296.0,34906.0,,5800.0,
1,00276,0036,,2021,238541.0,,,,,238541.0,109996.0,,27933.0,
1,00276,0039,,2021,108684.0,,,,,147967.0,117577.0,,45917.0,
1,00276,0042,,2021,,,,,,253796.0,176918.0,4654.0,,
1,00276,0048,,2021,39610.0,,,,,39610.0,101154.0,,9389.0,
1,00276,0052,,2021,211191.0,,,,,296901.0,152744.0,,25633.0,
1,00276,0054,,2021,,232821.0,,,,279621.0,164630.0,,5389.0,
1,00277,1001,1001,2021,,,,,,240000.0,18696.0,,,
1,00277,0018,,2021,401293.0,,,,,472110.0,169169.0,,69297.0,
1,00277,0002,,2021,335854.0,,,,,488936.0,223822.0,,17909.0,
1,00277,0022,,2021,422336.0,,,,,477350.0,122010.0,,17413.0,
1,00277,0037,,2021,,,,,,297017.0,24254.0,,,
1,00277,0040,,2021,,,,,,297017.0,24254.0,,,
1,00277,0041,,2021,,,,,,297017.0,24254.0,,,
1,00277,0045,,2021,216794.0,,,,,216794.0,187921.0,,39081.0,
1,00277,0046,,2021,,282880.0,,,,524621.0,296425.0,,25463.0,
1,00277,0051,,2021,,64800.0,,38400.0,,103200.0,129904.0,,11079.0,
1,00277,0054,,2021,150249.0,,,,,150249.0,94157.0,,9511.0,
1,00277,0007,,2021,,,,,,297017.0,24254.0,,,
1,00277,0008,,2021,,,,,,297017.0,24254.0,,,
1,00279,1129,1129,2021,,,,,,,29785.0,,,
1,00279,0002,,2021,42023.0,335200.0,,,,528339.0,235000.0,,22100.0,
1,00279,0029,,2021,183255.0,,,,6298.0,356801.0,164176.0,,69917.0,
1,00279,0054,,2021,2868.0,104751.0,,54000.0,,161619.0,78063.0,,5678.0,
1,00279,0055,,2021,259156.0,,,,,383183.0,74771.0,,6211.0,
1,00279,0061,,2021,,36000.0,,,,182000.0,87868.0,,37500.0,
1,00279,0063,,2021,,,18361.0,,,119086.0,80874.0,1727.0,9175.0,
1,00028,1001,1001,2021,,,,,,,27032.0,,17843.0,
1,00028,1002,1002,2021,,,,,,,47021.0,,,
1,00028,0012,,2021,,,2348.0,,,2729730.0,1763463.0,249927.0,316258.0,
1,00028,0015,,2021,,,34000.0,,,159000.0,9407.0,,,
1,00028,0005,,2021,,,7952319.0,,,9060747.0,4482089.0,,489072.0,
1,00280,0001,,2021,150318.0,,,,,150318.0,76568.0,,8627.0,
1,00280,0010,,2021,59836.0,206993.0,,,,266829.0,141638.0,,36184.0,
1,00280,0013,,2021,134350.0,,5400.0,,,139750.0,128046.0,,62000.0,
1,00280,0002,,2021,213069.0,20400.0,,,,288491.0,93349.0,10580.0,16588.0,
1,00280,0025,,2021,166463.0,,,,,190963.0,143444.0,,27685.0,
1,00280,0026,,2021,,,,,,14331.0,24070.0,,2830.0,
1,00280,0029,,2021,,,30000.0,,,201904.0,46467.0,668.0,7600.0,
1,00280,0032,,2021,,,,,,256197.0,89978.0,,653.0,
1,00280,0036,,2021,,29160.0,64780.0,25200.0,,188980.0,56824.0,,11185.0,
1,00280,0042,,2021,,,362963.0,,,726896.0,147147.0,,26956.0,
1,00280,0047,,2021,,,329726.0,,,533916.0,71341.0,,22325.0,
1,00280,0005,,2021,91506.0,,,,,135086.0,119829.0,30622.0,,
1,00280,0052,,2021,319149.0,77950.0,,,,617341.0,206116.0,,35023.0,
1,00280,0054,,2021,110000.0,540000.0,,,,802910.0,185578.0,42008.0,23010.0,
1,00280,0008,,2021,931.0,276064.0,,,,276996.0,95293.0,3200.0,5013.0,
1,00281,0001,,2021,,,689673.0,,,969375.0,415809.0,25265.0,56352.0,
1,00281,0010,,2021,203586.0,,,,,248586.0,125135.0,,,
1,00281,0011,,2021,17780.0,76100.0,11718.0,,,195312.0,272940.0,86387.0,16049.0,
1,00281,0013,,2021,,,134729.0,,,134729.0,36109.0,,2130.0,
1,00281,0014,,2021,,,310398.0,,,375198.0,201838.0,24000.0,35582.0,
1,00281,0016,,2021,,178396.0,18800.0,,,381938.0,318508.0,,35008.0,
1,00281,0017,,2021,236742.0,,,,,512383.0,102294.0,,11727.0,
1,00281,0018,,2021,,114200.0,148968.0,,,318768.0,16908.0,,1000.0,
1,00281,0024,,2021,,205268.0,130091.0,,,336357.0,186484.0,,28290.0,
1,00281,0028,,2021,97687.0,,,,,151409.0,192742.0,,43354.0,
1,00281,0030,,2021,306979.0,,,,,342979.0,170151.0,,,
1,00281,0040,,2021,,,,,,275321.0,235539.0,13888.0,12606.0,
1,00281,0040,,2021,,,,,,275321.0,235539.0,13888.0,12606.0,
1,00281,0044,,2021,,,769645.0,,,769645.0,861731.0,,230894.0,
1,00281,0006,,2021,,,360269.0,,,1113539.0,763339.0,118130.0,49670.0,
1,00281,0062,,2021,,,178413.0,,,265278.0,149580.0,4548.0,4290.0,
1,00282,1002,1002,2021,,,,,,54000.0,32027.0,,,
1,00282,1101,1101,2021,,,,,,69046.0,44170.0,,2670.0,
1,00282,1106,1106,2021,,,,,,,12792.0,,,
1,00282,1107,1107,2021,,,,,,,3771.0,,,
1,00282,1201,1205,2021,,,,,,145833.0,90202.0,,1176.0,
1,00282,1206,1233,2021,,,105419.0,,,105419.0,297852.0,,3853.0,
1,00282,0032,,2021,,,,,,279330.0,67401.0,2957.0,2831.0,
1,00282,0044,,2021,,,,,,247258.0,1148808.0,,43800.0,
1,00282,0053,,2021,8787.0,169655.0,,,,214442.0,66749.0,,16157.0,
1,00282,0054,,2021,77082.0,,,,,124905.0,73913.0,,7000.0,
1,00282,0055,,2021,91644.0,,32648.0,,,268680.0,181586.0,4819.0,12135.0,
1,00282,0007,,2021,405725.0,,,,,467384.0,171118.0,2302.0,19986.0,
1,00282,0080,,2021,,,,,,218022.0,,,,
1,00282,0009,,2021,,,,,,180000.0,1207.0,,,
1,00283,0010,,2021,196356.0,,,,,252706.0,193772.0,,117879.0,
1,00283,0024,,2021,,3480211.0,,,,3643242.0,1439327.0,216344.0,329603.0,
1,00283,0035,,2021,,120909.0,,,,165669.0,147478.0,7080.0,46867.0,
1,00283,0036,,2021,,171374.0,,,,204398.0,189340.0,,56517.0,
1,00283,0037,,2021,96511.0,68178.0,48000.0,,,212689.0,133686.0,,13363.0,
1,00283,0004,,2021,213698.0,,,,,214112.0,156285.0,,31617.0,
1,00283,0040,,2021,110971.0,,,,,251089.0,286579.0,,167241.0,
1,00283,0045,,2021,,167151.0,20000.0,,,206151.0,94962.0,,3995.0,
1,00283,0049,,2021,87613.0,202685.0,,,,396618.0,265121.0,19640.0,41352.0,
